28天,450亿元,3.60%,-1,2012-11-20 10:20:25
7天,420亿元,3.35%,-1,2012-11-15 10:27:37
14天,490亿元,3.45%,-1,2012-11-15 10:27:37
7天,780亿元,3.35%,-1,2012-11-13 10:35:34
28天,1080亿元,3.60%,-1,2012-11-13 10:35:34
7天,650亿元,3.35%,-1,2012-11-08 10:23:37
14天,800亿元,3.45%,-1,2012-11-08 10:23:37
7天,1660亿元,3.35%,-1,2012-11-06 10:40:18
28天,1110亿元,3.60%,-1,2012-11-06 10:40:18
7天,580亿元,3.35%,-1,2012-11-01 10:27:58
14天,1150亿元,3.45%,-1,2012-11-01 10:27:58
7天,2900亿元,3.35%,-1,2012-10-30 10:27:20
28天,1050亿元,3.60%,-1,2012-10-30 10:27:20
7天,1400亿元,3.35%,-1,2012-10-25 11:04:28
14天,850亿元,3.45%,-1,2012-10-25 11:04:28
7天,490亿元,3.35%,-1,2012-10-23 10:15:36
28天,420亿元,3.60%,-1,2012-10-23 10:15:36
7天,200亿元,3.35%,-1,2012-10-18 10:43:56
14天,100亿元,3.45%,-1,2012-10-18 10:43:56
7天,180亿元,3.35%,-1,2012-10-16 10:30:32
28天,580亿元,3.60%,-1,2012-10-16 10:30:32
7天,120亿元,3.35%,-1,2012-10-11 10:32:49
14天,470亿元,3.45%,-1,2012-10-11 10:32:49
7天,1650亿元,3.35%,-1,2012-10-09 11:12:52
28天,1000亿元,3.60%,-1,2012-10-09 11:12:52
14天,500亿元,3.45%,-1,2012-09-27 10:16:33
28天,1300亿元,3.60%,-1,2012-09-27 10:16:33
14天,1000亿元,3.45%,-1,2012-09-25 10:45:19
28天,1900亿元,3.60%,-1,2012-09-25 10:45:19
7天,550亿元,3.35%,-1,2012-09-20 14:32:29
28天,1050亿元,3.60%,-1,2012-09-20 14:32:29
7天,200亿元,3.35%,-1,2012-09-18 10:22:18
28天,550亿元,3.60%,-1,2012-09-18 10:22:18
7天,350亿元,3.35%,-1,2012-09-13 13:53:31
28天,200亿元,3.60%,-1,2012-09-13 13:53:31
7天,450亿元,3.35%,-1,2012-09-11 10:28:42
14天,320亿元,3.45%,-1,2012-09-11 10:28:42
7天,200亿元,3.35%,-1,2012-09-06 10:20:40
14天,200亿元,3.50%,-1,2012-09-06 10:20:40
7天,550亿元,3.40%,-1,2012-09-04 10:15:46
14天,400亿元,3.50%,-1,2012-09-04 10:15:46
7天,100亿元,3.40%,-1,2012-08-30 10:27:08
14天,300亿元,3.55%,-1,2012-08-30 10:27:08
7天,650亿元,3.40%,-1,2012-08-28 10:31:46
14天,600亿元,3.55%,-1,2012-08-28 10:31:46
7天,800亿元,3.40%,-1,2012-08-23 10:41:41
14天,650亿元,3.60%,-1,2012-08-23 10:41:41
7天,1500亿元,3.40%,-1,2012-08-21 10:30:20
14天,700亿元,3.60%,-1,2012-08-21 10:30:20
7天,700亿元,3.35%,-1,2012-08-16 10:21:27
14天,200亿元,3.60%,-1,2012-08-16 10:21:27
7天,500亿元,3.35%,-1,2012-08-14 10:16:45
7天,500亿元,3.35%,-1,2012-08-09 10:33:17
7天,500亿元,3.35%,-1,2012-08-07 10:16:15
7天,500亿元,3.35%,-1,2012-08-02 10:38:48
7天,80亿元,3.35%,-1,2012-07-31 10:13:49
7天,500亿元,3.35%,-1,2012-07-26 10:17:06
7天,950亿元,3.35%,-1,2012-07-24 10:36:00
7天,800亿元,3.35%,-1,2012-07-19 10:15:26
7天,200亿元,3.30%,-1,2012-07-17 10:12:51
7天,100亿元,3.30%,-1,2012-07-12 10:13:26
7天,500亿元,3.30%,-1,2012-07-10 10:16:39
7天,50亿元,3.80%,-1,2012-07-05 10:19:40
14天,400亿元,4.00%,-1,2012-07-05 10:19:40
7天,380亿元,3.95%,-1,2012-07-03 10:21:10
14天,1050亿元,4.10%,-1,2012-07-03 10:21:10
14天,300亿元,4.15%,-1,2012-06-28 10:24:26
14天,950亿元,4.20%,-1,2012-06-26 11:26:33
91天,50亿元,3.05%,1,2012-06-21 10:21:35
28天,200亿元,2.75%,1,2012-06-19 10:32:29
91天,150亿元,3.05%,1,2012-06-14 10:31:36
28天,300亿元,2.75%,1,2012-06-12 10:17:30
91天,200亿元,3.14%,1,2012-06-07 10:58:25
28天,300亿元,2.8%,1,2012-06-05 10:24:21
91天,300亿元,3.14%,1,2012-05-31 10:28:58
28天,500亿元,2.8%,1,2012-05-29 10:25:54
91天,300亿元,3.14%,1,2012-05-24 10:20:55
28天,600亿元,2.8%,1,2012-05-22 10:15:55
91天,300亿元,3.14%,1,2012-05-17 10:19:29
28天,600亿元,2.8%,1,2012-05-15 10:19:45
7天,240亿元,3.30%,-1,2012-05-10 10:36:55
28天,200亿元,2.8%,1,2012-05-08 10:23:57
7天,650亿元,3.53%,-1,2012-05-03 10:55:43
28天,90亿元,2.8%,1,2012-04-24 10:16:11
91天,200亿元,3.14%,1,2012-04-19 10:20:28
28天,330亿元,2.8%,1,2012-04-17 10:12:21
91天,270亿元,3.14%,1,2012-04-12 10:12:09
28天,520亿元,2.8%,1,2012-04-10 10:15:45
91天,50亿元,3.14%,1,2012-04-05 10:19:20
91天,200亿元,3.14%,1,2012-03-29 10:18:09
28天,700亿元,2.8%,1,2012-03-27 10:19:46
91天,200亿元,3.14%,1,2012-03-22 10:38:33
28天,500亿元,2.8%,1,2012-03-20 10:20:54
91天,200亿元,3.14%,1,2012-03-15 10:21:10
28天,660亿元,2.8%,1,2012-03-13 10:29:28
91天,300亿元,3.16%,1,2012-03-08 10:31:55
28天,300亿元,2.8%,1,2012-03-06 10:22:08
91天,200亿元,3.16%,1,2012-03-01 10:35:22
28天,100亿元,2.8%,1,2012-02-28 10:18:01
91天,100亿元,3.16%,1,2012-02-16 10:16:38
28天,60亿元,2.8%,1,2012-02-14 10:29:33
91天,200亿元,3.16%,1,2012-02-09 10:38:53
28天,260亿元,2.8%,1,2012-02-07 10:43:06
14天,1830亿元,6.05%,-1,2012-01-19 10:51:05
14天,1690亿元,5.47%,-1,2012-01-17 11:19:55
91天,100亿元,3.16%,1,2011-12-15 10:34:22
28天,350亿元,2.8%,1,2011-12-13 10:47:17
91天,300亿元,3.16%,1,2011-12-08 10:37:00
28天,500亿元,2.8%,1,2011-12-06 10:56:56
28天,100亿元,2.8%,1,2011-11-29 10:44:02
28天,150亿元,2.8%,1,2011-11-22 10:34:31
28天,300亿元,2.8%,1,2011-11-08 10:33:44
7天,550亿元,2.7%,1,2011-10-25 10:42:50
28天,450亿元,2.8%,1,2011-10-25 10:42:50
7天,600亿元,2.7%,1,2011-10-18 10:41:31
28天,300亿元,2.8%,1,2011-10-18 10:41:31
91天,300亿元,3.16%,1,2011-10-13 10:42:57
7天,500亿元,2.7%,1,2011-10-11 10:42:25
28天,400亿元,2.8%,1,2011-10-11 10:42:25
7天,300亿元,2.7%,1,2011-09-20 10:30:27
91天,100亿元,3.16%,1,2011-09-15 10:35:15
7天,800亿元,2.7%,1,2011-09-13 10:33:59
28天,300亿元,2.8%,1,2011-09-13 10:33:59
7天,200亿元,2.7%,1,2011-09-06 10:31:49
28天,490亿元,2.8%,1,2011-09-06 10:31:49
91天,30亿元,3.16%,1,2011-08-25 10:29:25
91天,90亿元,3.16%,1,2011-08-18 10:33:45
28天,290亿元,2.8%,1,2011-08-16 10:40:20
91天,300亿元,3.08%,1,2011-08-11 10:36:00
28天,830亿元,2.8%,1,2011-08-09 10:32:51
28天,250亿元,2.8%,1,2011-07-19 10:56:16
91天,500亿元,3.08%,1,2011-07-14 10:39:28
28天,990亿元,2.8%,1,2011-07-12 10:31:16
91天,600亿元,3.08%,1,2011-07-07 10:36:48
28天,220亿元,2.8%,1,2011-07-05 10:43:18
91天,100亿元,2.88%,1,2011-06-09 10:52:31
28天,1000亿元,2.6%,1,2011-06-07 11:08:19
28天,30亿元,2.6%,1,2011-05-17 10:38:42
91天,100亿元,2.88%,1,2011-05-12 10:37:13
28天,800亿元,2.6%,1,2011-05-10 10:34:10
28天,330亿元,2.6%,1,2011-05-03 10:37:23
28天,320亿元,2.6%,1,2011-04-19 10:32:26
91天,300亿元,2.88%,1,2011-04-14 10:28:19
28天,1400亿元,2.6%,1,2011-04-12 10:59:07
28天,970亿元,2.60%,1,2011-04-07 10:57:50
91天,100亿元,2.88%,1,2011-04-07 10:57:50
91天,600亿元,2.80%,1,2011-03-31 10:41:23
28天,1000亿元,2.5%,1,2011-03-29 11:26:15
91天,300亿元,2.80%,1,2011-03-24 10:40:55
28天,850亿元,2.5%,1,2011-03-22 11:00:35
91天,600亿元,2.80%,1,2011-03-17 10:39:17
28天,1100亿元,2.5%,1,2011-03-15 10:36:04
91天,720亿元,2.80%,1,2011-03-10 10:34:13
28天,1100亿元,2.5%,1,2011-03-08 10:59:19
91天,400亿元,2.63%,1,2011-03-03 10:34:38
91天,200亿元,2.63%,1,2011-02-24 11:09:54
91天,200亿元,2.63%,1,2011-02-17 10:49:26
28天,200亿元,2.35%,1,2011-02-15 10:26:38
7天,200亿元,1.90%,1,2011-01-13 10:42:15
91天,80亿元,2.26%,1,2011-01-13 10:42:15
14天,600亿元,2.05%,1,2011-01-11 10:24:11
28天,50亿元,1.65%,1,2010-12-07 10:20:19
91天,400亿元,1.81%,1,2010-11-11 10:27:29
91天,660亿元,1.77%,1,2010-10-28 10:50:31
91天,1450亿元,1.77%,1,2010-10-21 10:23:19
91天,450亿元,1.57%,1,2010-10-14 10:45:15
91天,50亿元,1.57%,1,2010-09-28 10:34:45
91天,80亿元,1.57%,1,2010-09-21 10:49:49
91天,200亿元,1.57%,1,2010-09-16 10:26:37
91天,300亿元,1.57%,1,2010-09-09 10:57:35
91天,50亿元,1.57%,1,2010-09-02 10:51:42
91天,300亿元,1.57%,1,2010-08-26 10:43:40
91天,700亿元,1.57%,1,2010-08-19 10:40:37
91天,400亿元,1.57%,1,2010-08-12 10:32:13
91天,300亿元,1.57%,1,2010-08-05 10:29:53
91天,400亿元,1.57%,1,2010-07-29 10:38:00
91天,500亿元,1.57%,1,2010-07-22 10:26:00
91天,150亿元,1.57%,1,2010-07-08 10:31:00
91天,100亿元,1.57%,1,2010-06-10 10:33:00
91天,300亿元,1.41%,1,2010-05-13 10:29:00
91天,500亿元,1.41%,1,2010-04-29 10:41:00
28天,550亿元,1.18%,1,2010-04-27 10:23:00
91天,350亿元,1.41%,1,2010-04-22 10:49:00
28天,750亿元,1.18%,1,2010-04-20 10:30:00
91天,690亿元,1.41%,1,2010-04-15 10:25:00
28天,600亿元,1.18%,1,2010-04-13 10:46:00
91天,600亿元,1.41%,1,2010-04-08 10:26:00
名称,发行量,期限,价格,参考收益率,1,2010-04-06 10:21:00
2010年第二十五期央行票据,600亿元,1年,98.11元,1.9264%,1,2010-04-06 10:21:00
期限,交易量,中标利率,1,2010-04-06 10:21:00
28天,800亿元,1.18%,1,2010-04-06 10:21:00
28天,800亿元,1.18%,1,2010-04-06 10:21:00
名称,发行量,期限,价格,参考收益率,1,2010-04-01 10:18:00
2010年第二十四期央行票据,750亿元,3个月,99.65元,1.4088%,1,2010-04-01 10:18:00
期限,交易量,中标利率,1,2010-04-01 10:18:00
91天,680亿元,1.41%,1,2010-04-01 10:18:00
91天,680亿元,1.41%,1,2010-04-01 10:18:00
名称,发行量,期限,价格,参考收益率,1,2010-03-30 10:24:00
2010年第二十三期央行票据,500亿元,1年,98.11元,1.9264%,1,2010-03-30 10:24:00
期限,交易量,中标利率,1,2010-03-30 10:24:00
28天,300亿元,1.18%,1,2010-03-30 10:24:00
28天,300亿元,1.18%,1,2010-03-30 10:24:00
名称,发行量,期限,价格,参考收益率,1,2010-03-25 10:13:00
2010年第二十二期央行票据,1600亿元,3个月,99.65元,1.4088%,1,2010-03-25 10:13:00
期限,交易量,中标利率,1,2010-03-25 10:13:00
91天,500亿元,1.41%,1,2010-03-25 10:13:00
91天,500亿元,1.41%,1,2010-03-25 10:13:00
名称,发行量,期限,价格,参考收益率,1,2010-03-23 10:27:00
2010年第二十一期央行票据,780亿元,1年,98.11元,1.9264%,1,2010-03-23 10:27:00
期限,交易量,中标利率,1,2010-03-23 10:27:00
28天,450亿元,1.18%,1,2010-03-23 10:27:00
28天,450亿元,1.18%,1,2010-03-23 10:27:00
名称,发行量,期限,价格,参考收益率,1,2010-03-19 10:29:00
2010年第二十期央行票据,1300亿元,3个月,99.65元,1.4088%,1,2010-03-19 10:29:00
期限,交易量,中标利率,1,2010-03-19 10:29:00
91天,800亿元,1.41%,1,2010-03-19 10:29:00
91天,800亿元,1.41%,1,2010-03-19 10:29:00
名称,发行量,期限,价格,参考收益率,1,2010-03-16 10:30:00
2010年第十九期央行票据,1100亿元,1年,98.11元,1.9264%,1,2010-03-16 10:30:00
期限,交易量,中标利率,1,2010-03-16 10:30:00
28天,830亿元,1.18%,1,2010-03-16 10:30:00
28天,830亿元,1.18%,1,2010-03-16 10:30:00
名称,发行量,期限,价格,参考收益率,1,2010-03-11 10:23:00
2010年第十八期央行票据,1200亿元,3个月,99.65元,1.4088%,1,2010-03-11 10:23:00
期限,交易量,中标利率,1,2010-03-11 10:23:00
91天,830亿元,1.41%,1,2010-03-11 10:23:00
91天,830亿元,1.41%,1,2010-03-11 10:23:00
名称,发行量,期限,价格,参考收益率,1,2010-03-09 10:33:00
2010年第十七期央行票据,1000亿元,1年,98.11元,1.9264%,1,2010-03-09 10:33:00
期限,交易量,中标利率,1,2010-03-09 10:33:00
28天,500亿元,1.18%,1,2010-03-09 10:33:00
28天,500亿元,1.18%,1,2010-03-09 10:33:00
名称,发行量,期限,价格,参考收益率,1,2010-03-04 10:16:00
2010年第十六期央行票据,900亿元,3个月,99.65元,1.4088%,1,2010-03-04 10:16:00
期限,交易量,中标利率,1,2010-03-04 10:16:00
91天,490亿元,1.41%,1,2010-03-04 10:16:00
91天,490亿元,1.41%,1,2010-03-04 10:16:00
名称,发行量,期限,价格,参考收益率,0,2010-03-02 10:37:11
2010年第十五期央行票据,600亿元,1年,98.11元,1.9264%,0,2010-03-02 10:37:11
名称,发行量,期限,价格,参考收益率,1,2010-02-25 10:21:00
2010年第十四期央行票据,900亿元,3个月,99.65元,1.4088%,1,2010-02-25 10:21:00
期限,交易量,中标利率,1,2010-02-25 10:21:00
91天,300亿元,1.41%,1,2010-02-25 10:21:00
91天,300亿元,1.41%,1,2010-02-25 10:21:00
名称,发行量,期限,价格,参考收益率,0,2010-02-23 10:20:00
2010年第十三期央行票据,170亿元,1年,98.11元,1.9264%,0,2010-02-23 10:20:00
名称,发行量,期限,价格,参考收益率,0,2010-02-11 12:02:00
2010年第十二期央行票据,300亿元,3个月,99.65元,1.4088%,0,2010-02-11 12:02:00
91天,480亿元,1.41%,1,2010-01-21 10:25:00
91天,400亿元,1.36%,1,2010-01-14 11:13:00
28天,2000亿元,1.18%,1,2010-01-12 10:36:00
91天,300亿元,1.36%,1,2010-01-07 11:17:00
28天,750亿元,1.18%,1,2010-01-05 10:24:00
28天,160亿元,1.18%,1,2009-12-31 09:52:00
91天,100亿元,1.33%,1,2009-12-31 09:52:00
28天,200亿元,1.18%,1,2009-12-22 10:20:00
91天,200亿元,1.33%,1,2009-12-17 10:22:00
28天,550亿元,1.18%,1,2009-12-15 10:22:00
91天,300亿元,1.33%,1,2009-12-10 10:29:00
28天,400亿元,1.18%,1,2009-12-08 10:23:00
91天,300亿元,1.33%,1,2009-12-03 10:20:00
28天,450亿元,1.18%,1,2009-12-01 10:45:00
91天,300亿元,1.33%,1,2009-11-26 10:13:00
28天,400亿元,1.18%,1,2009-11-24 10:49:00
91天,200亿元,1.33%,1,2009-11-19 10:31:00
28天,950亿元,1.18%,1,2009-11-17 10:33:00
91天,500亿元,1.33%,1,2009-11-12 10:24:00
28天,600亿元,1.18%,1,2009-11-10 10:28:00
91天,800亿元,1.33%,1,2009-11-05 10:22:00
28天,400亿元,1.18%,1,2009-11-03 10:26:00
91天,500亿元,1.33%,1,2009-10-29 10:34:00
28天,450亿元,1.18%,1,2009-10-27 10:29:00
91天,800亿元,1.33%,1,2009-10-22 10:26:00
28天,300亿元,1.18%,1,2009-10-20 10:26:00
91天,1000亿元,1.33%,1,2009-10-15 11:00:00
28天,300亿元,1.18%,1,2009-10-13 10:28:00
28天,100亿元,1.18%,1,2009-09-29 10:01:00
28天,300亿元,1.18%,1,2009-09-22 10:30:00
91天,500亿元,1.33%,1,2009-09-17 11:02:00
28天,500亿元,1.18%,1,2009-09-15 10:49:00
91天,500亿元,1.33%,1,2009-09-10 11:25:00
28天,300亿元,1.18%,1,2009-09-01 10:31:00
28天,100亿元,1.18%,1,2009-08-25 10:26:00
28天,500亿元,1.18%,1,2009-08-18 10:42:00
28天,850亿元,1.18%,1,2009-08-11 10:29:00
28天,1200亿元,1.16%,1,2009-08-04 10:25:00
28天,500亿元,1.12%,1,2009-07-28 10:29:00
28天,150亿元,1.09%,1,2009-07-21 10:28:00
28天,800亿元,1.05%,1,2009-07-14 09:56:00
91天,700亿元,1.10%,1,2009-07-14 09:56:00
28天,900亿元,1.00%,1,2009-07-07 10:04:00
91天,800亿元,1.05%,1,2009-07-07 10:04:00
28天,500亿元,0.95%,1,2009-06-30 11:36:00
91天,300亿元,1.00%,1,2009-06-30 11:36:00
28天,900亿元,0.90%,1,2009-06-16 10:00:00
28天,800亿元,0.90%,1,2009-06-09 10:17:00
28天,800亿元,0.90%,1,2009-06-02 09:52:00
28天,800亿元,0.90%,1,2009-05-26 10:30:00
28天,1000亿元,0.90%,1,2009-05-19 09:56:00
28天,700亿元,0.90%,1,2009-05-12 09:54:00
28天,800亿元,0.90%,1,2009-05-05 09:55:00
28天,450亿元,0.90%,1,2009-04-28 09:58:00
28天,650亿元,0.90%,1,2009-04-21 10:09:00
91天,1000亿元,0.96%,1,2009-04-21 10:09:00
28天,800亿元,0.90%,1,2009-04-14 10:01:00
91天,600亿元,0.96%,1,2009-04-14 10:01:00
28天,800亿元,0.90%,1,2009-04-07 10:02:00
91天,800亿元,0.96%,1,2009-04-07 10:02:00
28天,800亿元,0.90%,1,2009-03-31 10:25:00
28天,1000亿元,0.90%,1,2009-03-24 10:22:00
28天,1000亿元,0.90%,1,2009-03-17 10:27:00
28天,1000亿元,0.90%,1,2009-03-10 09:57:00
28天,950亿元,0.90%,1,2009-03-03 09:59:00
90天,500亿元,0.96%,1,2009-02-26 11:29:00
28天,800亿元,0.90%,1,2009-02-24 09:58:00
28天,650亿元,0.90%,1,2009-02-19 11:14:00
91天,1200亿元,0.96%,1,2009-02-17 10:11:00
28天,650亿元,0.90%,1,2009-02-10 10:16:00
91天,500亿元,0.96%,1,2009-02-05 11:27:00
28天,800亿元,0.90%,1,2009-02-03 10:11:00
28天,200亿元,0.90%,1,2009-01-20 10:23:00
91天,300亿元,1%,1,2009-01-15 10:22:00
28天,300亿元,0.90%,1,2009-01-13 09:59:00
28天,500亿元,0.90%,1,2009-01-06 10:07:00
91天,300亿元,1.00%,1,2008-12-30 11:05:00
28天,500亿元,0.90%,1,2008-12-23 10:23:00
91天,200亿元,1.00%,1,2008-12-18 10:27:00
28天,500亿元,1.00%,1,2008-12-16 10:11:00
28天,220亿元,1.40%,1,2008-12-09 10:58:00
91天,100亿元,1.62%,1,2008-12-04 10:00:00
28天,100亿元,1.61%,1,2008-12-02 10:37:00
28天,50亿元,1.81%,1,2008-11-25 10:42:00
28天,60亿元,1.90%,1,2008-11-20 09:55:00
28天,100亿元,2.16%,1,2008-11-11 09:53:00
28天,100亿元,2.60%,1,2008-11-06 10:34:00
28天,100亿元,2.86%,1,2008-10-28 10:07:00
91天,500亿元,3.10%,1,2008-10-21 11:20:00
28天,600亿元,3.00%,1,2008-10-14 12:55:00
91天,300亿元,3.22%,1,2008-10-14 12:55:00
28天,50亿元,3.03%,1,2008-10-09 11:09:00
28天,310亿元,3.12%,1,2008-09-25 11:11:00
28天,160亿元,3.16%,1,2008-09-18 11:12:00
28天,400亿元,3.20%,1,2008-09-16 11:12:00
28天,350亿元,3.20%,1,2008-09-11 11:12:00
28天,600亿元,3.20%,1,2008-09-09 11:17:00
21天,600亿元,3.10%,1,2008-09-04 13:35:00
21天,500亿元,3.10%,1,2008-09-02 11:29:00
28天,270亿元,3.20%,1,2008-08-28 11:25:00
28天,260亿元,3.20%,1,2008-08-26 12:22:00
28天,90亿元,3.20%,1,2008-08-21 11:18:00
28天,120亿元,3.20%,1,2008-08-19 11:18:00
28天,300亿元,3.20%,1,2008-08-14 11:09:00
28天,420亿元,3.20%,1,2008-08-12 11:16:00
28天,180亿元,3.20%,1,2008-08-07 11:14:00
28天,140亿元,3.20%,1,2008-08-05 11:09:00
28天,50亿元,3.20%,1,2008-07-31 11:21:00
28天,80亿元,3.20%,1,2008-07-29 11:18:00
28天,60亿元,3.20%,1,2008-07-24 11:10:00
28天,80亿元,3.20%,1,2008-07-22 11:13:00
28天,150亿元,3.20%,1,2008-07-17 11:13:00
28天,200亿元,3.20%,1,2008-07-15 11:18:00
28天,330亿元,3.20%,1,2008-07-10 11:10:00
28天,190亿元,3.20%,1,2008-07-08 11:12:00
28天,130亿元,3.20%,1,2008-07-03 11:16:00
28天,30亿元,3.20%,1,2008-07-01 11:11:00
28天,50亿元,3.20%,1,2008-06-26 11:33:00
28天,50亿元,3.20%,1,2008-06-24 11:08:00
28天,40亿元,3.20%,1,2008-06-17 11:09:00
28天,70亿元,3.20%,1,2008-06-10 11:15:00
28天,110亿元,3.20%,1,2008-06-05 11:09:00
28天,30亿元,3.20%,1,2008-06-03 11:08:00
28天,230亿元,3.20%,1,2008-05-29 11:09:00
28天,90亿元,3.20%,1,2008-05-27 11:08:00
28天,100亿元,3.16%,1,2008-05-22 11:22:00
28天,30亿元,3.20%,1,2008-05-20 11:10:00
28天,340亿元,3.20%,1,2008-05-13 11:14:00
91天,50亿元,3.38%,1,2008-05-13 11:14:00
28天,90亿元,3.20%,1,2008-05-08 11:12:00
28天,370亿元,3.20%,1,2008-05-06 14:26:00
28天,60亿元,3.20%,1,2008-04-29 11:16:00
28天,560亿元,3.20%,1,2008-04-24 11:19:00
28天,510亿元,3.20%,1,2008-04-22 11:12:00
182天,50亿元,3.65%,1,2008-04-22 11:12:00
28天,490亿元,3.20%,1,2008-04-17 11:27:00
28天,500亿元,3.20%,1,2008-04-15 11:40:00
28天,500亿元,3.20%,1,2008-04-15 11:38:00
28天,250亿元,3.20%,1,2008-04-10 11:15:00
182天,50亿元,3.65%,1,2008-04-10 11:15:00
28天,400亿元,3.20%,1,2008-04-08 11:24:00
27天,280亿元,3.20%,1,2008-04-03 11:23:00
28天,320亿元,3.20%,1,2008-04-01 11:10:00
28天,380亿元,3.20%,1,2008-03-27 11:17:00
182天,50亿元,3.65%,1,2008-03-27 11:17:00
28天,750亿元,3.20%,1,2008-03-25 11:09:00
28天,440亿元,3.20%,1,2008-03-20 11:12:00
28天,800亿元,3.20%,1,2008-03-18 11:10:00
28天,1000亿元,3.20%,1,2008-03-13 11:16:00
